"esu_dps_name","esa_pop_name","popid","commonpopname","spawningyear","popfit","popfitnotes","tsaej","nosaej","phosej","nosaij","tsaij","phosij"
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2013","Same",NA,"784",NA,"0.085",NA,"784",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2014","Same",NA,"502",NA,"0.108",NA,"502",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2015","Same",NA,"1244",NA,"0.123",NA,"1244",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2016","Same",NA,"754",NA,"0.172",NA,"754",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2017","Same",NA,"540",NA,"0.196",NA,"540",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2018","Same",NA,"432",NA,"0.319",NA,"432",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2019","Same",NA,"586",NA,"0.450",NA,"586",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2020","Same",NA,"370",NA,"0.435",NA,"370",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2021","Same",NA,"378",NA,"0.588",NA,"378",NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2022","Same",NA,NA,NA,"0.433",NA,NA,NA
NA,"Steelhead (Southwest Washington DPS) Elochoman River - winter","533","Elochoman Winter Steelhead","2023","Same",NA,NA,NA,"0.502",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Cispus River - spring","212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Cispus River - winter","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Kalama River - fall","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2002","Same",NA,"3190","3145",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2003","Same",NA,"2968","2932",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2004","Same",NA,"2349","2324",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2005","Same",NA,"923","902","0.023",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2006","Same",NA,"869","869",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2007","Same",NA,"576","576",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2008","Same",NA,"644","644",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2009","Same",NA,"1154","1118","0.031",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2010","Same",NA,"2148","2148",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2011","Same",NA,"4801","4801",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2012","Same",NA,"2498","2498",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2013","Same",NA,"1364","1364",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2014","Same",NA,"1387","1387",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2015","Same",NA,"4694","4694",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2016","Same",NA,"5155","5062","0.018",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2017","Same",NA,"1570","1570","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2018","Same",NA,"2518","2484","0.013",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2019","Same",NA,"1339","1326","0.009",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2020","Same",NA,"2242","2242","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2021","Same",NA,"3783","3527","0.068",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall","257","Washougal Fall Chum","2022","Same",NA,"4178","4135","0.010",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2000","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","1265","1265","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2001","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","2032","2032","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2002","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","7954","7954","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2003","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","3381","3381","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2004","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","2103","2103","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2005","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","939","901","0.040",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2006","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","1606","1606","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2007","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","510","510","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2008","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","602","576","0.043",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2009","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","597","571","0.043",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2010","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","2674","2674","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2011","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","3190","3190","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2012","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","1864","1864","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2013","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","1595","1595","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2014","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","2387","2342","0.019",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2015","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","5345","5345","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2016","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","6103","6103","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2017","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","1499","1499","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2018","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","4918","4855","0.013",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2019","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","5555","5555","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2020","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","3388","3380","0.002",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2021","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","8418","8306","0.021",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall","265","Lower Gorge (Columbia) Fall Chum","2022","Same","Shared Population with Oregon, but majority of distribution covered by WDFW monitoring, including mainste. Thre are a few small tribs on Oregon side that are not surveyed, but production is assumed to be negligble.","7902","7901","0.000",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1938","Same",NA,NA,"2114",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1939","Same",NA,NA,"1147",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1940","Same",NA,NA,"1729",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1941","Same",NA,NA,"5269",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1942","Same",NA,NA,"1865",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1943","Same",NA,NA,"778",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1944","Same",NA,NA,"953",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1945","Same",NA,NA,"727",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1946","Same",NA,NA,"1176",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1947","Same",NA,NA,"193",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1948","Same",NA,NA,"3571",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1949","Same",NA,NA,"2018",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1950","Same",NA,NA,"1069",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1951","Same",NA,NA,"1044",NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall","266","Upper Gorge (Columbia) Fall Chum","1952","Same",NA,NA,"1504",NA,NA,NA,NA
